20070108;2536.59;2587.86;2535.48;2587.86;2496525;3042238464.00
20070109;2597.22;2628.55;2586.10;2615.61;2691199;3296566016.00
20070110;2621.02;2661.63;2601.33;2661.63;2899176;3388067840.00
20070111;2664.20;2732.70;2649.99;2679.71;3390472;4029343744.00
20070112;2666.56;2701.94;2609.11;2613.10;2601032;3178733824.00
20070115;2610.36;2757.44;2610.36;2756.58;2353333;3004562432.00
20070116;2771.08;2879.94;2766.99;2879.58;3122575;3950065664.00
20070117;2886.93;2983.36;2784.19;2868.18;3982452;5019763712.00
20070118;2864.88;2984.93;2854.30;2982.41;3392660;4118199296.00
20070119;2998.17;3128.05;2998.17;3127.38;4153491;5208858624.00
20070122;3188.09;3298.67;3180.84;3298.21;4354530;5623835648.00
20070123;3308.05;3321.13;3166.52;3229.45;3670800;4939796480.00
20070124;3217.15;3268.37;3166.49;3258.06;2960502;3979432448.00
20070125;3235.22;3235.22;3119.20;3125.91;3057689;4126511616.00
20070126;3077.44;3154.51;2979.21;3134.63;2527538;3348708352.00
20070129;3131.22;3196.20;3119.90;3183.05;2711205;3474117120.00
20070130;3193.82;3253.02;3171.79;3230.92;2647012;3519734784.00
20070131;3222.81;3240.82;3039.06;3079.81;2674712;3618807040.00
20070201;3058.56;3138.05;3014.79;3131.19;2175948;2940523520.00
20070202;3125.64;3139.02;3076.91;3087.21;1886823;2638167808.00
20070205;3069.81;3100.97;3035.36;3074.82;1581220;2097675520.00
20070206;3058.67;3079.29;2991.11;3079.29;1820657;2620662272.00
20070207;3081.28;3126.61;3072.34;3096.16;1992790;2639923200.00
20070208;3099.61;3117.76;3077.74;3117.76;2048726;2585670912.00
20070209;3113.01;3133.40;3098.67;3124.28;1735400;2253131776.00
20070212;3125.02;3221.23;3114.23;3219.97;2155325;2706408960.00
20070213;3229.42;3262.26;3212.43;3262.26;2149827;2704266496.00
20070214;3265.07;3309.29;3259.97;3302.82;2578596;3184461056.00
20070215;3307.24;3379.26;3307.24;3375.29;2735060;3601208320.00
20070216;3393.83;3433.67;3374.79;3395.53;2945364;3819454720.00
20070226;3395.94;3424.48;3358.86;3424.48;2968931;3835407360.00
20070227;3422.16;3424.12;3100.96;3103.41;4124231;5325109248.00
20070228;3085.67;3182.78;3080.39;3178.46;3126957;4001009920.00
20070301;3192.26;3192.26;3061.67;3103.45;3247796;4048396544.00
20070302;3107.25;3180.07;3107.25;3159.37;2463869;2955887872.00
20070305;3164.12;3213.28;3092.66;3171.50;2972136;3552513792.00
20070306;3163.17;3206.62;3138.44;3195.75;1973684;2456122368.00
20070307;3200.31;3305.74;3200.31;3300.22;2074463;2765488896.00
20070308;3308.01;3361.17;3281.16;3361.17;2390646;3187118336.00
20070309;3363.61;3373.77;3313.92;3333.14;2618291;3547881984.00
20070312;3346.85;3382.45;3307.26;3369.28;2828673;3709118976.00
20070313;3372.61;3379.40;3347.18;3367.88;2751571;3741600000.00
20070314;3346.24;3364.79;3256.75;3343.65;3070905;4216823040.00
20070315;3340.61;3419.77;3340.61;3419.77;3160556;4377722368.00
20070316;3432.24;3439.67;3337.00;3394.81;3298557;4665324544.00
20070319;3289.87;3430.46;3270.49;3413.41;2696807;3745925632.00
20070320;3416.34;3448.46;3397.89;3442.10;2427029;3417566976.00
20070321;3453.64;3473.59;3427.45;3473.59;2546687;3553302528.00
20070322;3478.72;3519.67;3476.97;3486.64;2896877;4122150912.00
20070323;3487.74;3552.10;3458.50;3552.10;2824030;3985119232.00
20070326;3561.96;3619.59;3561.96;3618.93;3219762;4510193664.00
20070327;3621.23;3623.10;3582.63;3614.45;3226686;4631931392.00
20070328;3620.17;3628.49;3471.72;3591.30;4094486;5698376192.00
20070329;3588.76;3605.00;3526.73;3549.13;3338453;4839299584.00
20070330;3539.92;3590.07;3513.41;3584.10;2297273;3347508224.00
20070402;3597.78;3639.98;3575.38;3639.93;2295898;3561335552.00
20070403;3643.15;3698.74;3628.76;3698.74;2275351;3642748672.00
20070404;3701.43;3716.37;3675.05;3710.87;2786334;4199694336.00
20070405;3711.83;3742.41;3686.18;3742.41;2622897;3867802368.00
20070406;3734.51;3805.45;3710.22;3805.45;2764920;4345119232.00
20070409;3818.69;3856.66;3818.69;3853.03;3141461;4595729920.00
20070410;3865.39;3907.77;3788.48;3904.30;3436488;5584263680.00
20070411;3916.95;3929.58;3847.97;3929.42;3550654;5910781952.00
